book_id,title,archtypes,plotpoints,themes,keywords,timestamp,llm_annotator
26741-8.txt, I'm a Stranger Here Myself,"['expatriates living in a foreign country', 'people from various backgrounds and cultures interacting in a cosmopolitan city', ""friendship between two people who don't know each other very well""]","['two acquaintances meet in a cafe and strike up a conversation', 'they discuss various theories about the origins of flying saucers', 'they speculate about the reasons behind the lack of contact with extraterrestrial life forms', 'they reveal their true identities as aliens conducting research on Earth']","['cosmopolitanism', 'exoticism and otherness of foreign places', 'appearance vs reality', 'curiosity and exploration', 'communication and language barriers', 'alienation and isolation', 'the impact of technology on society']","['Tangier', 'flying saucers', 'aliens', 'space travel', 'expatriate community', 'cosmopolitanism', 'speculation', 'conspiracy theories']",2024-01-19 13:03:46,TheBloke/Mixtral-8x7B-Instruct-v0.1-GPTQ
25628.txt, The Nothing Equation,"['Paranoid protagonist', 'Skeptical secondary character', 'Isolated setting']","['Protagonist becomes increasingly paranoid while isolated in a space bubble', 'Previous occupants of the space bubble went insane due to perceived external threats', 'Protagonist discovers structural weaknesses in the space bubble', 'Protagonist becomes increasingly reclusive and delusional', 'Rescuers find protagonist living in a makeshift tent and display concern for his mental health']","['Fear of the unknown', 'Perceived vs. actual danger', 'Mental health deterioration due to isolation', 'Paranoia and delusion', 'Importance of communication and companionship']","['science fiction', 'isolation', 'paranoia', 'space', 'psychological horror']",2024-01-19 13:04:05,TheBloke/Mixtral-8x7B-Instruct-v0.1-GPTQ
59287.txt, Freeway,"['characters with strong emotional responses to their circumstances', 'characters who are oppressed and seeking freedom', 'characters who are resistant to change', 'characters who are proponents of violence']","['character is put on the road by influential people due to disagreement', 'character attempts to stop and seek medical help for their spouse', 'character encounters resistance and hostility from those they encounter on the road', 'character takes violent action in defense of themselves and their spouse', 'character finds a way to escape the confines of the road']","['oppression and freedom', 'violence and non-violence', 'mobility and immobility', 'individuality and conformity', 'technological advancement and societal impact']","['dystopia', 'science fiction', 'marriage', 'travel', 'politics']",2024-01-19 13:04:29,TheBloke/Mixtral-8x7B-Instruct-v0.1-GPTQ
58827.txt, Wedding Day,"['A group of women with complementary skills and personalities who form a polygamous marriage cell', 'A man seeking marriage in a world with a shortage of men']","['The formation of a marriage cell between four women and a man', 'The discussion of the balance of power between the sexes due to the imbalance in their numbers', 'The preparation for the wedding ceremony, including the application of nuptial perfume']","['The importance of communication and understanding in a relationship', 'The challenges of forming a successful marriage in a non-traditional setting', 'The impact of societal norms and expectations on relationships and marriage']","['polygamy', 'telepathy', 'marriage', 'gender imbalance', 'wedding ceremony']",2024-01-19 13:04:46,TheBloke/Mixtral-8x7B-Instruct-v0.1-GPTQ
58826.txt, Double Take,"['Ambitious and talented individuals', 'Historians from another world', 'Time Capsule creators']","['Creation of a time capsule to represent 1960s America', 'Recovery of the time capsule by extraterrestrial beings', 'Interpretation of the time capsule contents by the extraterrestrial beings', 'Comparison between the original intent and the perceived meaning']","['Misinterpretation of information', 'The impact of perspective on understanding', 'The limitations of representation', 'The role of context in interpretation', 'The difference between perception and reality']","['Time capsule', 'Extraterrestrial beings', 'Communication', 'Perspective', 'Interpretation', 'Representation']",2024-01-19 13:05:03,TheBloke/Mixtral-8x7B-Instruct-v0.1-GPTQ
25629.txt, Postmark Ganymede,"['disgruntled former Space Patrol officer', 'pragmatic Space Patrol officer', 'colony leader', 'helpful bartender']","['prestige loss through demotion from Space Patrol to Postal Service', 'initial reluctance and anger towards new role as postman', 'acceptance of responsibility to deliver mail despite challenges', 'successful delivery of mail against all odds', 'recognition of the importance and value of the postal service']","['adapting to change and taking on new roles', 'perseverance in the face of adversity', 'importance of communication and connection between people', ""overcoming prejudice against 'lesser' jobs"", 'personal growth and self-realization']","['science fiction', 'space exploration', 'postal service', 'piracy', 'alien life']",2024-01-19 13:05:25,TheBloke/Mixtral-8x7B-Instruct-v0.1-GPTQ
9055.txt, Bad Medicine,"['homicidal protagonist', 'well-intentioned therapist', 'clueless manager', 'paranoid security officer', 'unhelpful corporation']","['protagonist seeks therapy for violent tendencies', 'therapist fails to identify real issue', 'therapist gives protagonist wrong machine', 'protagonist uses machine and gains insight', 'security officer investigates strange behavior', 'corporation faces consequences of neglect', 'protagonist decides to confront true issue', 'protagonist reconciles with friend and self', 'everyone learns valuable lesson', 'world becomes a better place']","['therapy and healing', 'self-discovery and acceptance', 'friendship and loyalty', 'responsibility and accountability', 'honesty and trust', 'power and manipulation', 'violence and non-violence', 'compassion and empathy', 'growth and transformation', 'mindfulness and awareness']","['psychology', 'alien culture', 'technology', 'humor', 'satire', 'social commentary', 'science fiction', 'speculative fiction', 'mystery', 'adventure']",2024-01-19 13:06:03,TheBloke/Mixtral-8x7B-Instruct-v0.1-GPTQ
23099.txt, The Fourth Invasion,"['Authority figure who is skeptical and distrustful of unusual claims', 'Group of young adults who share a similar experience and are questioned by authority figures', 'Figure of authority who ultimately turns out to be part of the deception']","['Students claim to have seen unexplained phenomena in the sky', 'Authority figure accuses students of fabricating the story for attention', 'Students defend their accounts and maintain their innocence', 'Authority figure reveals that the phenomena were intentionally created through experimental technology', 'Students are vindicated and praised for their honesty']","['Questioning of perceived reality', 'Skepticism towards unusual claims', 'Misuse of power and manipulation by authority figures', 'Honesty and integrity in the face of accusations', 'The impact of mass hysteria and the media on public perception']","['Mass hysteria', 'Extraterrestrial life', 'Manipulation', 'Skepticism', 'Experimentation']",2024-01-19 13:06:24,TheBloke/Mixtral-8x7B-Instruct-v0.1-GPTQ
22218.txt, The Street That Wasn't There,"['Eccentric loner', 'Former professor']","['Daily walk taken for 20 years', 'Disappearance of a city block', 'Mysterious loss of personal possessions', 'Dissolving of the last familiar space']","['Reality as a shared illusion', 'Power of the mind', 'Consequences of isolation']","['Metaphysics', 'Dimensional beings', 'Mass hypnosis']",2024-01-19 13:06:38,TheBloke/Mixtral-8x7B-Instruct-v0.1-GPTQ
31516.txt, The Eyes Have It,"['Alien life forms masquerading as humans', 'Regular humans', 'Unaware humans']","['Accidental discovery of alien invasion', 'Observation of unusual physical abilities', 'Lack of reaction from humans towards aliens']","['Invasion of Earth', 'Hidden identity', 'Non-human behavior in human society']","['Philip K. Dick', 'Science fiction', 'Humor', 'Disguise', 'Aliens']",2024-01-19 13:06:49,TheBloke/Mixtral-8x7B-Instruct-v0.1-GPTQ
28047.txt, Strange Alliance,"['Doctor Spechaug: A learned individual who has spent his life studying psychology and the human mind, but remains emotionally detached and distant from others.', 'Edith Bailey: A psychology student who is highly intelligent and observant, but also holds a dark secret about her past and true identity.', 'The Peasants: A group of uneducated individuals who are suspicious of outsiders and hold onto traditional beliefs and superstitions.']","[""Doctor Spechaug becomes increasingly disturbed by his wife's behavior and starts to suspect that she may be hiding something from him."", 'Doctor Spechaug discovers that his wife was once a peasant and feels betrayed by her deception, leading to a confrontation between the two.', 'Doctor Spechaug begins to question his own sanity as he experiences strange symptoms and loses time, eventually discovering that he is also a werewolf.', 'Edith Bailey reveals to Doctor Spechaug that she is also a werewolf and helps him to accept his true nature.', 'Doctor Spechaug and Edith Bailey must flee from the angry peasants who seek revenge for the murders committed by the werewolves.']","['The struggle between reason and emotion.', 'The power of secrets and their ability to destroy relationships.', 'The dangers of ignorance and superstition.', ""The transformative power of accepting one's true nature.""]","['werewolf', 'transformation', 'deception', 'betrayal', 'provincialism', 'superstition', 'acceptance', 'discovery', 'education', 'psychology', 'relationships', 'sanity']",2024-01-19 13:07:23,TheBloke/Mixtral-8x7B-Instruct-v0.1-GPTQ
32209.txt, Assignment's End,"['reluctant hero', 'loyal companion', 'powerful adversary', 'mysterious stranger']","['protagonist discovers hidden talent', ""protagonist's talent is exploited for financial gain"", 'protagonist seeks help to understand and control talent', 'protagonist is hunted by powerful organization', 'protagonist discovers truth about talent and origins', 'protagonist faces final confrontation with adversary']","['discovery of self', 'power vs. responsibility', 'good vs. evil', 'deception and manipulation', 'alienation and belonging', 'transformation']","['psychic abilities', 'science fiction', 'mystery', 'thriller', 'adventure', 'secret society']",2024-01-19 13:07:50,TheBloke/Mixtral-8x7B-Instruct-v0.1-GPTQ
